date,amount,currency,merchant,description,id,reportedBalance
10/01/2023,143.2,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000016713349 EED:230110 IND ID:k5j2p5b2f0 IND NAME:Elevate Nutrition Inc. EDI TRN: 0106713349TC,,g446MM6NLPHYdoBXDZpKCBXqQe909mFbyL7yY,1039.62
10/01/2023,29.82,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015124478 EED:230110 IND ID:ST-X6A6A1U8E0T8 IND NAME:ELEVATE NUTRITION INC TRN: 0105124478TC,,bAAmggmNzwsm4xJNbY7vfp0qvVjnjLtdXwbXz,1039.62
10/01/2023,-915.01,USD,ORIG CO NAME:PNC BANK NA ORIG ID:9044036101 DESC DATE:230107 CO ENTRY DESCR:ONLINE PMTSEC:CCD TRACE#:043305138065476 EED:230110 IND ID:043000091200022 IND NAME:1400310000036404678459 TELECHK TRN: 0108065476TC,,obby66yzKrH1ODjB8mgZHARBoJ303XfkDZxDA,1039.62
10/01/2023,-44,USD,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:230109 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000027886764 EED:230110 IND ID: IND NAME:SALOMONE PAUL S TRN: 0107886764TC,,5wwMzzMDpniVk6LyN51DtejZPngEg5Hd39X38,1039.62
09/01/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230109 CO ENTRY DESCR:00013934 SEC:CCD TRACE#:113024164205178 EED:230109 IND ID:64742824 IND NAME:ELEVATE NUTRITION INC. TRN: 0094205178TC,,7LLzVVzPext0dZE5aR6Vh7MYNA6V6LtzojPox,1825.61
09/01/2023,95.41,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000011861664 EED:230109 IND ID:ST-V5F2Z7G1Q6B7 IND NAME:ELEVATE NUTRITION INC TRN: 0091861664TC,,MmmLEEL7zBCm9YAEd3QxfqEpORxNxZikLe1Lv,1825.61
09/01/2023,-229,USD,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:230106 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000022885164 EED:230109 IND ID: IND NAME:SALOMONE JILLIAN L TRN: 0092885164TC,,Vwwk55kNzXimLB9e3p8EfxejE9qRqNHabwqbA,1825.61
09/01/2023,-92.12,USD,ORIG CO NAME:INTUIT * ORIG ID:0000756346 DESC DATE:230108 CO ENTRY DESCR:QBooks OnlSEC:WEB TRACE#:021000021576587 EED:230109 IND ID:1801872 IND NAME:PAUL SALOMONE TRN: 0091576587TC,,911MOOMBpxHV6Q9dxzOjt5QqJkPpPBIr3D73Q,1825.61
09/01/2023,-24,USD,FREEPIK & FLATICON MALAGA 01/07,,Ogg1oo1Nzyhj4wPz6RmYSmeg3RoboMIN0ak0L,1825.61
06/01/2023,306.43,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000010265599 EED:230106 IND ID:y2s8m3r4e4 IND NAME:Elevate Nutrition Inc. EDI TRN: 0060265599TC,,vddr33rz4gtYrKmEbvDnUqjQmboMagtkxBXkj,2364.01
06/01/2023,180,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000010491425 EED:230106 IND ID:i7m6i1t3y0 IND NAME:Elevate Nutrition Inc. EDI TRN: 0060491425TC,,AAAMVVMjz8soXYR7KNewtyDPn08EQbcbrkYb5,2364.01
05/01/2023,208.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016783408 EED:230105 IND ID:ST-O6N7F3Z9Q6F7 IND NAME:ELEVATE NUTRITION INC TRN: 0056783408TC,,RVVBooBNzAHajDPd1vAwIyLMEj67L1u4z1peP,
05/01/2023,1026.19,USD,ORIG CO NAME:8FIG INC ORIG ID:8352688246 DESC DATE:230105 CO ENTRY DESCR:3b5b7c1RCRSEC:CCD TRACE#:121140399057502 EED:230105 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0059057502TC,,Q99qooqNzkt43LManA5XSL6YBaQ16JCznJ5Oj,
04/01/2023,123.67,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015912426 EED:230104 IND ID:ST-B2U7Y5Q3T1H8 IND NAME:ELEVATE NUTRITION INC TRN: 0045912426TC,,ErrMooMxzdtPQvdV3wmZhYAjg1zq7dcqmyO6Vo,642.8
03/01/2023,-21.65,USD,ORIG CO NAME:INTUIT 27177365 ORIG ID:9215986202 DESC DATE:230103 CO ENTRY DESCR:TRAN FEE SEC:CCD TRACE#:021000025964247 EED:230103 IND ID:524771996506581 IND NAME:1981 TRN: 0035964247TC,,ErrMooMxzdtPQvdV3wmeu61yDdpaOyhEeyVdM,
03/01/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230103 CO ENTRY DESCR:00013817 SEC:CCD TRACE#:113024161568865 EED:230103 IND ID:64584834 IND NAME:ELEVATE NUTRITION INC. TRN: 0031568865TC,,Ogg1oo1Nzyhj4wPz6R17C71o3bZEQoU4z60pO,
03/01/2023,-77.82,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:221231 CO ENTRY DESCR:3b071c0SDBSEC:CCD TRACE#:121140396996876 EED:230103 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0036996876TC,,MmmLEEL7zBCm9YAEd3oXswrxONn89xHP7jL0z,
03/01/2023,-32.51,USD,GSUITE_ngnsu cc@google.com CA 01/01,,Q99qooqNzkt43LManANQfQ17nwBoA7fJ5Zp9B,
03/01/2023,569.33,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000014177366 EED:230103 IND ID:n7t5o3f4c4 IND NAME:Elevate Nutrition Inc. EDI TRN: 0034177366TC,,noo3ww3zyAUa6LnD7P8JuJp3bRV4M3h7YdbjO,
03/01/2023,-449.62,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:MINPAYMENTSEC:CCD TRACE#:091000014097586 EED:230103 IND ID:ST-O3F4D2R5A0W8 IND NAME:ELEVATE NUTRITION INC TRN: 0034097586TC,,RVVBooBNzAHajDPd1vk6u67omOExXoh1pvM9Y,
03/01/2023,729,USD,ORIG CO NAME:INTUIT 42161125 ORIG ID:9215986202 DESC DATE:230103 CO ENTRY DESCR:DEPOSIT SEC:CCD TRACE#:021000023197729 EED:230103 IND ID:524771996506581 IND NAME:1981 TRN: 0033197729TC,,pggKLLKzkxh0J1rabBKgfObNzm70dNTaXB9Ap,
30/12/2022,-115.95,USD,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:221230 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000026951032 EED:221230 IND ID:792065173358R01 IND NAME:ELEVATE NUTRITION INC 550374703 TRN: 3646951032TC,,3MMeVVe6pnHKyOjr1gDasAO9vnAzDdHVq689z,55.09
30/12/2022,59.87,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000018429969 EED:221230 IND ID:ST-U2Z0F3H4F7O0 IND NAME:ELEVATE NUTRITION INC TRN: 3648429969TC,,yLLxkkxzJ4tOpvAdbr38szdyjezLONsryE64o,55.09
30/12/2022,-15,USD,MONTHLY SERVICE FEE,,q77kDDkzAruq8P4ob3eycEq6d4EaJ0Cq6wXbE,55.09
30/12/2022,-259.41,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:221230 CO ENTRY DESCR:3af2040SDBSEC:CCD TRACE#:121140394505446 EED:221230 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 3644505446TC,,BvvRppRrzxFnKP8O1dxoF9ZApq9j7KTgZyoAd,55.09
29/12/2022,140.61,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000010157787 EED:221229 IND ID:ST-G6P1Y1I6V6J3 IND NAME:ELEVATE NUTRITION INC TRN: 3630157787TC,,MmmLEEL7zBCm9YAEd3oki1yym5PDAjhOManMn,370.58
28/12/2022,500,USD,Online Transfer from CHK ...7695 transaction#: 16145762380,,www4yy4zaRiErkgOb078fm3DaEJ3ZMsyVK58Y,229.97
27/12/2022,125,USD,ENGAGENCY SOFIA 12/19,,DjjMooMazxU1A8kr5d60FJXndZmNyjiwKVw83,-395.03
27/12/2022,665.21,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000012199018 EED:221227 IND ID:8d0e8a5n4q IND NAME:Elevate Nutrition Inc. EDI TRN: 3612199018TC,,L556oo6gzquAd615yBvgfKLaOyVdjDUZXmZp7,-395.03
27/12/2022,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221227 CO ENTRY DESCR:00013702 SEC:CCD TRACE#:113024162208163 EED:221227 IND ID:64420538 IND NAME:ELEVATE NUTRITION INC. TRN: 3612208163TC,,d00b55bNdLHvA8MRqn9Jtvgk70JAm9TKayKdN,-395.03
27/12/2022,59.49,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015429369 EED:221227 IND ID:ST-V9E4I0H5U2N6 IND NAME:ELEVATE NUTRITION INC TRN: 3615429369TC,,666MVVM1petvnbPKmLBNtKxoREPjwYUwXyw3k,-395.03
27/12/2022,-92.12,USD,INTUIT *QBooks Onlin CL.INTUIT.COM CA 12/24,,www4yy4zaRiErkgOb07mtDJR7mb6z5cKByKaD,-395.03
22/12/2022,-34,USD,INSUFFICIENT FUNDS FEE FOR A $159.00 RECURRING CARD PURCHASE - DETAILS: 1221REVIEWS.IO HTTPSWWW.REVI CA 0############0952 01245,,BvvRppRrzxFnKP8O1dxLUKX1V8jnJPuRqPvzZZ,-755.92
21/12/2022,-159,USD,REVIEWS.IO HTTPSWWW.REVI CA 12/21,,m55BddBz3kumA6JP41ZdFmdA7kZdxMtQvzLwE,
20/12/2022,-34,USD,INSUFFICIENT FUNDS FEE FOR A $500.00 CARD PURCHASE - DETAILS: 1218ENGAGENCY SOFIA 0############0952 01245,,666MVVM1petvnbPKmLBYUjZ6Y4EZdrCmNM4Bg,-619.92
20/12/2022,-34,USD,INSUFFICIENT FUNDS FEE FOR A $237.69 ITEM - DETAILS: ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221219 CO ENTRY DESCR:00013563 SEC:CCD TRACE#:113024162139267 EED:221219 IND ID:64236292 IND NAME:ELEVATE NUTRITION INC. TRN: 3532139267TC,,d00b55bNdLHvA8MRqn9LUANj930NVbTLQMxmE,-619.92
20/12/2022,-34,USD,INSUFFICIENT FUNDS FEE FOR A $27.40 ITEM - DETAILS: ORIG CO NAME:STRIPE ORIG ID:4270465600 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:111000024739012 EED:221219 IND ID:ST-U2H3O1A6H9C4 IND NAME:ELEVATE NUTRITION INC TRN: 3534739012TC,,www4yy4zaRiErkgOb07NU6YX5PmYBoUgvPjnP,-619.92
20/12/2022,-34,USD,Amazon,,L556oo6gzquAd615yBvqHdqgD5yq3BCaB9n6y,-619.92
20/12/2022,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000019681206 EED:221220 IND ID:ST-T3F5W9D7P1T0 IND NAME:ELEVATE NUTRITION INC TRN: 3549681206TC,,DjjMooMazxU1A8kr5d6KCNQVjeZQERU0RJ97a,-619.92
20/12/2022,428.35,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000015265271 EED:221220 IND ID:y1o2s7b7n1 IND NAME:Elevate Nutrition Inc. EDI TRN: 3545265271TC,,1VVMEEMdpnHVBxnJ9r3YfK59Ae05gXcEg3edk,-619.92
19/12/2022,-301.87,USD,Amazon,,NbbDooDNz3H05dr3wyaKFvJwObyqn0CpK6dbJ,-918.86
19/12/2022,-500,USD,ENGAGENCY SOFIA 12/18,,XLLv55vNzXt61yjPKQBJT5MO1ke9PDtO7NXOx,-918.86
19/12/2022,-27.4,USD,ORIG CO NAME:STRIPE ORIG ID:4270465600 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:111000024739012 EED:221219 IND ID:ST-U2H3O1A6H9C4 IND NAME:ELEVATE NUTRITION INC TRN: 3534739012TC,,pggKLLKzkxh0J1rabBKMFD4p7Q6M8zI7Ow67N,-918.86
19/12/2022,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221219 CO ENTRY DESCR:00013563 SEC:CCD TRACE#:113024162139267 EED:221219 IND ID:64236292 IND NAME:ELEVATE NUTRITION INC. TRN: 3532139267TC,,noo3ww3zyAUa6LnD7P8MFjm5V7qeEbCM8kaM4,-918.86
15/12/2022,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000014232077 EED:221215 IND ID:ST-F2Z5T6Z9A7E6 IND NAME:ELEVATE NUTRITION INC TRN: 3494232077TC,,m55BddBz3kumA6JP41ZeC0BX9V7veVt3DyDRA,148.1
15/12/2022,-17.99,USD,STAMPS.COM TX 12/15,,zDDJAAJz8aUXr0jwQgmyTjv7r1gBq1CdZ3Za6,148.1
14/12/2022,115.35,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000011040950 EED:221214 IND ID:ST-R0Q8G8J0I5Y5 IND NAME:ELEVATE NUTRITION INC TRN: 3481040950TC,,1VVMEEMdpnHVBxnJ9r37sKZeZQdaLKFqZwbmd,115.19
14/12/2022,-50,USD,STAMPS.COM *USPOSTAG TX 12/14,,DjjMooMazxU1A8kr5d6ViNJeJdP5kNCqrPYZB,115.19
13/12/2022,56.17,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000013286819 EED:221213 IND ID:ST-Q0U1B0J6P6W1 IND NAME:ELEVATE NUTRITION INC TRN: 3473286819TC,,5wwMzzMDpniVk6LyN5jySz71eddajZU6b6dvm,
13/12/2022,-65.03,USD,KLAVIYO INC. SOFTWARE KLAVIYO.COM MA 12/12,,Z11j55jNzXHDqkRgApygc6VEd55gqKtVzV9mJ,
13/12/2022,136.28,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000013559295 EED:221213 IND ID:h8s8u7a0j1 IND NAME:Elevate Nutrition Inc. EDI TRN: 3473559295TC,,obby66yzKrH1ODjB8mYBcrajAZZgRBUodokw3,
12/12/2022,-45,USD,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:221209 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000029523701 EED:221212 IND ID: IND NAME:SALOMONE PAUL S TRN: 3469523701TC,,KZZwoowbzPtk6jKPmnoOUExn9e6ay5uveLoRd,-124.62
12/12/2022,-51,USD,CloudwaysLTD Mosta 12/08,,k88PXXPmqyH5jzXZxLOnHONYMVX5DqiDrpe7R,-124.62
12/12/2022,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221212 CO ENTRY DESCR:00013420 SEC:CCD TRACE#:113024161340559 EED:221212 IND ID:64071475 IND NAME:ELEVATE NUTRITION INC. TRN: 3461340559TC,,yLLxkkxzJ4tOpvAdbr3YUEA3rwVXjKuoKDBNL,-124.62
09/12/2022,59.49,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000010636765 EED:221209 IND ID:ST-F1W4P1W9R5J6 IND NAME:ELEVATE NUTRITION INC TRN: 3430636765TC,,666MVVM1petvnbPKmLBQSxrOePKQ6OUjb5rK7,
08/12/2022,-915.01,USD,ORIG CO NAME:PNC BANK NA ORIG ID:9044036101 DESC DATE:221207 CO ENTRY DESCR:ONLINE PMTSEC:CCD TRACE#:043305134759544 EED:221208 IND ID:043000093328232 IND NAME:1400310000036318546477 TELECHK TRN: 3424759544TC,,noo3ww3zyAUa6LnD7P8dFEabbKXyDAf0QvnqO,163.61
08/12/2022,59.18,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015947040 EED:221208 IND ID:ST-O8T0R2U9K6E3 IND NAME:ELEVATE NUTRITION INC TRN: 3425947040TC,,XLLv55vNzXt61yjPKQBOfPLDDnZyrat0rLwP3,163.61
08/12/2022,-92.12,USD,ORIG CO NAME:INTUIT * ORIG ID:0000756346 DESC DATE:221208 CO ENTRY DESCR:QBooks OnlSEC:WEB TRACE#:021000027290496 EED:221208 IND ID:4622916 IND NAME:PAUL SALOMONE TRN: 3427290496TC,,Q99qooqNzkt43LManAN7hY6nnxp9d4hzyqDbB,163.61
08/12/2022,-24,USD,FREEPIK & FLATICON MALAGA 12/07,,pggKLLKzkxh0J1rabBK5F8Lzz1EerJtZex1Qp,163.61
07/12/2022,-142.96,USD,Amazon,,Q99qooqNzkt43LManANYukB3dgQ7EVhw7Zjaz,
07/12/2022,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000011324135 EED:221207 IND ID:ST-V4H1C5K5N1P2 IND NAME:ELEVATE NUTRITION INC TRN: 3411324135TC,,noo3ww3zyAUa6LnD7P8wfYVwDkJ3rqHMEd4wM,
07/12/2022,552.71,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000011024102 EED:221207 IND ID:0v6m5g2t6x IND NAME:Elevate Nutrition Inc. EDI TRN: 3411024102TC,,pggKLLKzkxh0J1rabBKZfw75rvONk6I7KBj5Q,
07/12/2022,-237,USD,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:221206 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000020865927 EED:221207 IND ID: IND NAME:SALOMONE JILLIAN L TRN: 3410865927TC,,RVVBooBNzAHajDPd1vkYf0Egdw6oKVIKLvRjq,
06/12/2022,27.93,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000018937995 EED:221206 IND ID:ST-O1A5J2F4X2M9 IND NAME:ELEVATE NUTRITION INC TRN: 3408937995TC,,YDD0QQ0NzXUzmKXqkV6YINz5MJKP3ACnromvP,
05/12/2022,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221205 CO ENTRY DESCR:00013274 SEC:CCD TRACE#:113024166271482 EED:221205 IND ID:63907003 IND NAME:ELEVATE NUTRITION INC. TRN: 3396271482TC,,ejjdzzdNwDUn3ZPJv97dhMZRbNJONdikKgKwO,
02/12/2022,-135.36,USD,ZAZZLE INC CA 12/01,,L556oo6gzquAd615yBgosLwQzNbVLXHjKjJDjE,
01/12/2022,91.12,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016966577 EED:221201 IND ID:ST-N6L5Y9R3H3G2 IND NAME:ELEVATE NUTRITION INC TRN: 3356966577TC,,911MOOMBpxHV6Q9dxz8ZFBbykJPMX4IkE7EKA,
01/12/2022,-32.51,USD,GSUITE_ngnsu cc@google.com CA 12/01,,g446MM6NLPHYdoBXDZ5xUmPEeQ96r1C3P7PD7,
01/12/2022,-286.17,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:MINPAYMENTSEC:CCD TRACE#:091000017049842 EED:221201 IND ID:ST-V2P2T6W6P7I9 IND NAME:ELEVATE NUTRITION INC TRN: 3357049842TC,,7LLzVVzPext0dZE5aR3BHLOrAN6owRUDXPXqm,
01/12/2022,-7.36,USD,CVS,,bAAmggmNzwsm4xJNbYaAUL3BVvjAZ7Ug3b3mQ,
30/11/2022,59.87,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000012874874 EED:221130 IND ID:ST-Z4H0P8B5C7I7 IND NAME:ELEVATE NUTRITION INC TRN: 3342874874TC,,Vwwk55kNzXimLB9e3pqVFv4KB9mwjEUz3R7BO,
30/11/2022,-15,USD,MONTHLY SERVICE FEE,,911MOOMBpxHV6Q9dxz84fXz70k3eqJFPqApQa,
29/11/2022,-100,USD,STAMPS.COM *USPOSTAG TX 11/29,,4ddMVVMLpntkKj3x5ENJTnVp048yg9FJP0OD8,
29/11/2022,127.91,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000016323039 EED:221129 IND ID:o6e5y9p2n8 IND NAME:Elevate Nutrition Inc. EDI TRN: 3336323039TC,,x66aKKazxrtv7AmOepNJSBb5RM7PAEIJwLnmV,
29/11/2022,52.55,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015492694 EED:221129 IND ID:ST-D5C9Y1O6G4Y6 IND NAME:ELEVATE NUTRITION INC TRN: 3335492694TC,,akkZ55ZezdfKQN6x1947cXg6V7mQk1U9JPEK5,
29/11/2022,416.4,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000015504214 EED:221129 IND ID:n2u4i6r1i1 IND NAME:Elevate Nutrition Inc. EDI TRN: 3335504214TC,,J88dXXdoz1H9yKav1PdzimLpE7aKjDhXJgn05,
28/11/2022,-92.12,USD,INTUIT *QBooks Onlin CL.INTUIT.COM CA 11/28,,099MeeM7pntVqPr1QJZOc0XvKbRRoAUxA3Q0n,
28/11/2022,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221128 CO ENTRY DESCR:00013131 SEC:CCD TRACE#:113024164231446 EED:221128 IND ID:63728437 IND NAME:ELEVATE NUTRITION INC. TRN: 3324231446TC,,vddr33rz4gtYrKmEbv5gipwnYqKKkLtYVE656,
25/11/2022,148.57,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000012937898 EED:221125 IND ID:ST-H4S8Z7Y0G7S5 IND NAME:ELEVATE NUTRITION INC TRN: 3292937898TC,,AAAMVVMjz8soXYR7KN0dirD8JMMaeLHQXZYm6,
25/11/2022,78.76,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000010259778 EED:221125 IND ID:5y0n0b8q5z IND NAME:Elevate Nutrition Inc. EDI TRN: 3290259778TC,,k88PXXPmqyH5jzXZxL70cnzoO77mYgH0ap6k9,
23/11/2022,216.05,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015659541 EED:221123 IND ID:ST-H6B4T9N0M8Q8 IND NAME:ELEVATE NUTRITION INC TRN: 3275659541TC,,8DDMVVMqpxUjw7yzdO66c4rqDwkBbgHmeq37M,
23/11/2022,-50,USD,STAMPS.COM *USPOSTAG TX 11/23,,J88dXXdoz1H9yKav1PddHOKQ9LPg5esAZN8zY,
22/11/2022,376.23,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000019433909 EED:221122 IND ID:0q8k8n4a2g IND NAME:Elevate Nutrition Inc. EDI TRN: 3269433909TC,,XLLv55vNzXt61yjPKQ3aHNnVwomy9NIPZdz4P,
22/11/2022,27.93,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000012487815 EED:221122 IND ID:ST-S0F6G9Y6U2K0 IND NAME:ELEVATE NUTRITION INC TRN: 3262487815TC,,pggKLLKzkxh0J1rabBPQCA1xamdeMAIQ53AJ7,
21/11/2022,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:221121 CO ENTRY DESCR:00013019 SEC:CCD TRACE#:113024160820867 EED:221121 IND ID:63567683 IND NAME:ELEVATE NUTRITION INC. TRN: 3250820867TC,,8DDMVVMqpxUjw7yzdO67C6VA0X9PL4fJ9RN7p,
21/11/2022,-50,USD,STAMPS.COM *USPOSTAG TX 11/19,,obby66yzKrH1ODjB8maDsxQODyq1RzfoP3Yv0,
21/11/2022,-500,USD,ENGAGENCY SOFIA 11/18,,5wwMzzMDpniVk6LyN596H9LBbJo3j0H6KOeZ9,
21/11/2022,-159,USD,REVIEWS.IO HTTPSWWW.REVI CA 11/21,,Z11j55jNzXHDqkRgApKkIBaxkwZXqeFVx3Nyp,
18/11/2022,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000018080363 EED:221118 IND ID:ST-H0I3I8N3B0O1 IND NAME:ELEVATE NUTRITION INC TRN: 3228080363TC,,akkZ55ZezdfKQN6x194ktw3qXjvYz7i9ovkxQ,
18/11/2022,-65.01,USD,Amazon.com*HI7OY3EH1 Amzn.com/bill WA 11/17,,4ddMVVMLpntkKj3x5ENDFwLknboXQ4iJwK5xj,
16/11/2022,161.54,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016268761 EED:221116 IND ID:ST-R0B4M3L6W0G6 IND NAME:ELEVATE NUTRITION INC TRN: 3206268761TC,,Z11j55jNzXHDqkRgApKwSwvzJrPV1KIVpYM4A,
15/11/2022,57.52,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000013654556 EED:221115 IND ID:ST-D5V3B5M0A8Y8 IND NAME:ELEVATE NUTRITION INC TRN: 3193654556TC,,911MOOMBpxHV6Q9dxz8PtbVzVbjzrwIkEgEvR,
15/11/2022,-50,USD,STAMPS.COM *USPOSTAG TX 11/15,,7LLzVVzPext0dZE5aR3gHOg1gOZ1K5tDX0XbA,
15/11/2022,-17.99,USD,STAMPS.COM TX 11/15,,g446MM6NLPHYdoBXDZ5mcPn8nP785kC3P8Pr4,
